shape_id,shape_pt_sequence,shape_pt_lat,shape_pt_lon
A..N18R,852,40.812938,-73.950568
A..N18R,853,40.812971,-73.950533
A..N18R,854,40.813004,-73.950498
A..N18R,855,40.813038,-73.950464
A..N18R,856,40.813073,-73.950430
A..N18R,857,40.813109,-73.950397
A..N18R,858,40.813145,-73.950363
A..N18R,859,40.813181,-73.950331
A..N18R,860,40.813219,-73.950298
A..N18R,861,40.813257,-73.950266
A..N18R,862,40.813296,-73.950234
A..N18R,863,40.813335,-73.950203
A..N18R,864,40.813376,-73.950172
A..N18R,865,40.813416,-73.950141
A..N18R,866,40.813459,-73.950112
A..N18R,867,40.814704,-73.949202
A..N18R,868,40.814741,-73.949174
A..N18R,869,40.814778,-73.949147
A..N18R,870,40.814815,-73.949121
A..N18R,871,40.814853,-73.949095
A..N18R,872,40.814892,-73.949070
A..N18R,873,40.814930,-73.949046
A..N18R,874,40.814969,-73.949023
A..N18R,875,40.815009,-73.949000
A..N18R,876,40.815049,-73.948977
A..N18R,877,40.815089,-73.948956
A..N18R,878,40.815130,-73.948935
A..N18R,879,40.815171,-73.948914
A..N18R,880,40.815212,-73.948895
A..N18R,881,40.815254,-73.948875
A..N18R,882,40.815297,-73.948857
A..N18R,883,40.817894,-73.947649
A..N18R,884,40.823696,-73.944947
A..N18R,885,40.823739,-73.944926
A..N18R,886,40.823781,-73.944904
A..N18R,887,40.823822,-73.944882
A..N18R,888,40.823862,-73.944860
A..N18R,889,40.823902,-73.944837
A..N18R,890,40.823941,-73.944814
A..N18R,891,40.823980,-73.944791
A..N18R,892,40.824018,-73.944767
A..N18R,893,40.824055,-73.944743
A..N18R,894,40.824092,-73.944719
A..N18R,895,40.824127,-73.944694
A..N18R,896,40.824163,-73.944669
A..N18R,897,40.824197,-73.944643
A..N18R,898,40.824231,-73.944617
A..N18R,899,40.824264,-73.944591
A..N18R,900,40.824783,-73.944216
A..N18R,901,40.824882,-73.944148
A..N18R,902,40.825903,-73.943403
A..N18R,903,40.825938,-73.943379
A..N18R,904,40.825975,-73.943355
A..N18R,905,40.826012,-73.943333
A..N18R,906,40.826049,-73.943311
A..N18R,907,40.826087,-73.943289
A..N18R,908,40.826125,-73.943269
A..N18R,909,40.826164,-73.943249
A..N18R,910,40.826202,-73.943229
A..N18R,911,40.826242,-73.943211
A..N18R,912,40.826281,-73.943193
A..N18R,913,40.826321,-73.943176
A..N18R,914,40.826362,-73.943159
A..N18R,915,40.826402,-73.943144
A..N18R,916,40.826444,-73.943128
A..N18R,917,40.826486,-73.943113
A..N18R,918,40.830518,-73.941514
A..N18R,919,40.832909,-73.940709
A..N18R,920,40.832940,-73.940700
A..N18R,921,40.832971,-73.940690
A..N18R,922,40.833003,-73.940680
A..N18R,923,40.833035,-73.940670
A..N18R,924,40.833067,-73.940659
A..N18R,925,40.833100,-73.940648
A..N18R,926,40.833133,-73.940637
A..N18R,927,40.833166,-73.940625
A..N18R,928,40.833199,-73.940613
A..N18R,929,40.833233,-73.940600
A..N18R,930,40.833266,-73.940587
A..N18R,931,40.833301,-73.940574
A..N18R,932,40.833335,-73.940560
A..N18R,933,40.833370,-73.940546
A..N18R,934,40.833405,-73.940532
A..N18R,935,40.834797,-73.939915
A..N18R,936,40.834840,-73.939896
A..N18R,937,40.834883,-73.939880
A..N18R,938,40.834926,-73.939866
A..N18R,939,40.834970,-73.939853
A..N18R,940,40.835014,-73.939841
A..N18R,941,40.835059,-73.939832
A..N18R,942,40.835104,-73.939823
A..N18R,943,40.835150,-73.939817
A..N18R,944,40.835196,-73.939812
A..N18R,945,40.835242,-73.939809
A..N18R,946,40.835289,-73.939807
A..N18R,947,40.835337,-73.939807
A..N18R,948,40.835385,-73.939808
A..N18R,949,40.835433,-73.939811
A..N18R,950,40.835482,-73.939817
A..N18R,951,40.836013,-73.939892
A..N18R,952,40.836920,-73.940033
A..N18R,953,40.836954,-73.940037
A..N18R,954,40.836987,-73.940042
A..N18R,955,40.837021,-73.940046
A..N18R,956,40.837054,-73.940049
A..N18R,957,40.837087,-73.940052
A..N18R,958,40.837121,-73.940054
A..N18R,959,40.837154,-73.940055
A..N18R,960,40.837188,-73.940056
A..N18R,961,40.837221,-73.940057
A..N18R,962,40.837254,-73.940057
A..N18R,963,40.837288,-73.940056
A..N18R,964,40.837321,-73.940055
A..N18R,965,40.837354,-73.940053
A..N18R,966,40.837388,-73.940050
A..N18R,967,40.837421,-73.940047
A..N18R,968,40.839251,-73.939881
A..N18R,969,40.839308,-73.939876
A..N18R,970,40.839366,-73.939871
A..N18R,971,40.839423,-73.939865
A..N18R,972,40.839480,-73.939858
A..N18R,973,40.839537,-73.939851
A..N18R,974,40.839593,-73.939843
A..N18R,975,40.839649,-73.939834
A..N18R,976,40.839705,-73.939824
A..N18R,977,40.839760,-73.939814
A..N18R,978,40.839815,-73.939802
A..N18R,979,40.839869,-73.939790
A..N18R,980,40.839923,-73.939778
A..N18R,981,40.839977,-73.939764
A..N18R,982,40.840030,-73.939750
A..N18R,983,40.840083,-73.939735
A..N18R,984,40.840719,-73.939561
A..N18R,985,40.841395,-73.939390
A..N18R,986,40.841452,-73.939376
A..N18R,987,40.841509,-73.939363
A..N18R,988,40.841567,-73.939350
A..N18R,989,40.841625,-73.939338
A..N18R,990,40.841684,-73.939327
A..N18R,991,40.841744,-73.939317
A..N18R,992,40.841804,-73.939307
A..N18R,993,40.841864,-73.939299
A..N18R,994,40.841926,-73.939291
A..N18R,995,40.841987,-73.939284
A..N18R,996,40.842050,-73.939277
A..N18R,997,40.842113,-73.939271
A..N18R,998,40.842176,-73.939267
A..N18R,999,40.842240,-73.939262
A..N18R,1000,40.842305,-73.939259
A..N18R,1001,40.842713,-73.939202
A..N18R,1002,40.842768,-73.939196
A..N18R,1003,40.842825,-73.939189
A..N18R,1004,40.842882,-73.939181
A..N18R,1005,40.842941,-73.939173
A..N18R,1006,40.843000,-73.939163
A..N18R,1007,40.843061,-73.939152
A..N18R,1008,40.843124,-73.939141
A..N18R,1009,40.843187,-73.939129
A..N18R,1010,40.843251,-73.939115
A..N18R,1011,40.843317,-73.939101
A..N18R,1012,40.843384,-73.939086
A..N18R,1013,40.843451,-73.939070
A..N18R,1014,40.843520,-73.939053
A..N18R,1015,40.843591,-73.939036
A..N18R,1016,40.843662,-73.939017
A..N18R,1017,40.844266,-73.938886
A..N18R,1018,40.844340,-73.938885
A..N18R,1019,40.844412,-73.938890
A..N18R,1020,40.844484,-73.938900
A..N18R,1021,40.844554,-73.938916
A..N18R,1022,40.844623,-73.938937
A..N18R,1023,40.844692,-73.938964
A..N18R,1024,40.844760,-73.938996
A..N18R,1025,40.844826,-73.939033
A..N18R,1026,40.844892,-73.939076
A..N18R,1027,40.844957,-73.939125
A..N18R,1028,40.845021,-73.939178
A..N18R,1029,40.845084,-73.939238
A..N18R,1030,40.845146,-73.939302
A..N18R,1031,40.845208,-73.939372
A..N18R,1032,40.845268,-73.939448
A..N18R,1033,40.845466,-73.939709
A..N18R,1034,40.845523,-73.939776
A..N18R,1035,40.845583,-73.939837
A..N18R,1036,40.845644,-73.939892
A..N18R,1037,40.845707,-73.939940
A..N18R,1038,40.845773,-73.939982
A..N18R,1039,40.845840,-73.940017
A..N18R,1040,40.845910,-73.940047
A..N18R,1041,40.845981,-73.940070
A..N18R,1042,40.846054,-73.940086
A..N18R,1043,40.846130,-73.940097
A..N18R,1044,40.846208,-73.940101
A..N18R,1045,40.846287,-73.940099
A..N18R,1046,40.846369,-73.940090
A..N18R,1047,40.846452,-73.940075
A..N18R,1048,40.846536,-73.940053
A..N18R,1049,40.847391,-73.939704
A..N18R,1050,40.851695,-73.937969
A..N18R,1051,40.855112,-73.936887
A..N18R,1052,40.855168,-73.936867
A..N18R,1053,40.855225,-73.936848
A..N18R,1054,40.855281,-73.936827
A..N18R,1055,40.855336,-73.936806
A..N18R,1056,40.855390,-73.936783
A..N18R,1057,40.855444,-73.936760
A..N18R,1058,40.855497,-73.936736
A..N18R,1059,40.855549,-73.936710
A..N18R,1060,40.855600,-73.936684
A..N18R,1061,40.855651,-73.936656
A..N18R,1062,40.855701,-73.936628
A..N18R,1063,40.855750,-73.936599
A..N18R,1064,40.855798,-73.936569
A..N18R,1065,40.855845,-73.936537
A..N18R,1066,40.855893,-73.936503
A..N18R,1067,40.859022,-73.934180
A..N18R,1068,40.863314,-73.930852
A..N18R,1069,40.863360,-73.930814
A..N18R,1070,40.863405,-73.930776
A..N18R,1071,40.863450,-73.930735
A..N18R,1072,40.863494,-73.930694
A..N18R,1073,40.863537,-73.930650
A..N18R,1074,40.863580,-73.930605
A..N18R,1075,40.863623,-73.930558
A..N18R,1076,40.863665,-73.930510
A..N18R,1077,40.863707,-73.930459
A..N18R,1078,40.863748,-73.930407
A..N18R,1079,40.863788,-73.930354
A..N18R,1080,40.863828,-73.930299
A..N18R,1081,40.863868,-73.930242
A..N18R,1082,40.863907,-73.930183
A..N18R,1083,40.863946,-73.930123
A..N18R,1084,40.864789,-73.928643
A..N18R,1085,40.865077,-73.928091
A..N18R,1086,40.865109,-73.928031
A..N18R,1087,40.865141,-73.927971
A..N18R,1088,40.865172,-73.927913
A..N18R,1089,40.865202,-73.927855
A..N18R,1090,40.865232,-73.927798
A..N18R,1091,40.865261,-73.927742
A..N18R,1092,40.865289,-73.927686
A..N18R,1093,40.865317,-73.927632
A..N18R,1094,40.865344,-73.927578
A..N18R,1095,40.865370,-73.927525
A..N18R,1096,40.865395,-73.927472
A..N18R,1097,40.865420,-73.927421
A..N18R,1098,40.865445,-73.927370
A..N18R,1099,40.865468,-73.927320
A..N18R,1100,40.865491,-73.927271
A..N18R,1101,40.865518,-73.927208
A..N18R,1102,40.865545,-73.927145
A..N18R,1103,40.865572,-73.927080
A..N18R,1104,40.865599,-73.927016
A..N18R,1105,40.865625,-73.926951
A..N18R,1106,40.865652,-73.926885
A..N18R,1107,40.865678,-73.926818
A..N18R,1108,40.865704,-73.926751
A..N18R,1109,40.865730,-73.926684
A..N18R,1110,40.865756,-73.926616
A..N18R,1111,40.865782,-73.926547
A..N18R,1112,40.865808,-73.926478
A..N18R,1113,40.865833,-73.926408
A..N18R,1114,40.865859,-73.926338
A..N18R,1115,40.865884,-73.926267
A..N18R,1116,40.867635,-73.921380
A..N18R,1117,40.867652,-73.921333
A..N18R,1118,40.867669,-73.921286
A..N18R,1119,40.867685,-73.921240
A..N18R,1120,40.867701,-73.921193
A..N18R,1121,40.867717,-73.921147
A..N18R,1122,40.867732,-73.921101
A..N18R,1123,40.867747,-73.921056
A..N18R,1124,40.867762,-73.921010
A..N18R,1125,40.867777,-73.920965
A..N18R,1126,40.867791,-73.920920
A..N18R,1127,40.867806,-73.920875
A..N18R,1128,40.867819,-73.920831
A..N18R,1129,40.867833,-73.920786
A..N18R,1130,40.867846,-73.920742
A..N18R,1131,40.867859,-73.920698
A..N18R,1132,40.868072,-73.919899
A..N37R,0,40.685951,-73.825798
A..N37R,1,40.685666,-73.828374
A..N37R,2,40.685658,-73.828442
A..N37R,3,40.685649,-73.828508
A..N37R,4,40.685639,-73.828573
A..N37R,5,40.685629,-73.828637
A..N37R,6,40.685618,-73.828699
A..N37R,7,40.685607,-73.828759
A..N37R,8,40.685594,-73.828819
A..N37R,9,40.685581,-73.828877
A..N37R,10,40.685568,-73.828933
A..N37R,11,40.685554,-73.828989
A..N37R,12,40.685539,-73.829043
A..N37R,13,40.685523,-73.829095
A..N37R,14,40.685507,-73.829146
A..N37R,15,40.685490,-73.829196
A..N37R,16,40.685473,-73.829244
A..N37R,17,40.684331,-73.832163
A..N37R,18,40.683908,-73.833227
A..N37R,19,40.683885,-73.833288
A..N37R,20,40.683861,-73.833349
A..N37R,21,40.683836,-73.833411
A..N37R,22,40.683810,-73.833473
A..N37R,23,40.683784,-73.833537
A..N37R,24,40.683757,-73.833601
A..N37R,25,40.683729,-73.833665
A..N37R,26,40.683701,-73.833731
A..N37R,27,40.683671,-73.833797
A..N37R,28,40.683641,-73.833863
A..N37R,29,40.683610,-73.833931
A..N37R,30,40.683579,-73.833999
A..N37R,31,40.683546,-73.834068
A..N37R,32,40.683513,-73.834137
A..N37R,33,40.683479,-73.834207
A..N37R,34,40.682328,-73.836319
A..N37R,35,40.682280,-73.836406
A..N37R,36,40.682233,-73.836494
A..N37R,37,40.682187,-73.836583
A..N37R,38,40.682142,-73.836672
A..N37R,39,40.682098,-73.836761
A..N37R,40,40.682055,-73.836851
A..N37R,41,40.682013,-73.836942
A..N37R,42,40.681972,-73.837033
A..N37R,43,40.681931,-73.837124
A..N37R,44,40.681892,-73.837216
A..N37R,45,40.681854,-73.837309
A..N37R,46,40.681817,-73.837402
A..N37R,47,40.681781,-73.837495
A..N37R,48,40.681745,-73.837589
A..N37R,49,40.681711,-73.837683
A..N37R,50,40.681686,-73.837753
A..N37R,51,40.681662,-73.837824
A..N37R,52,40.681639,-73.837895
A..N37R,53,40.681616,-73.837967
A..N37R,54,40.681594,-73.838040
A..N37R,55,40.681572,-73.838113
A..N37R,56,40.681551,-73.838187
A..N37R,57,40.681531,-73.838261
A..N37R,58,40.681511,-73.838337
A..N37R,59,40.681492,-73.838412
A..N37R,60,40.681474,-73.838489
A..N37R,61,40.681456,-73.838566
A..N37R,62,40.681439,-73.838644
A..N37R,63,40.681422,-73.838722
A..N37R,64,40.681406,-73.838801
A..N37R,65,40.680843,-73.841687
A..N37R,66,40.680429,-73.843853
A..N37R,67,40.680357,-73.844224
A..N37R,68,40.680345,-73.844289
A..N37R,69,40.680333,-73.844356
A..N37R,70,40.680322,-73.844422
A..N37R,71,40.680312,-73.844490
A..N37R,72,40.680302,-73.844557
A..N37R,73,40.680292,-73.844626
A..N37R,74,40.680283,-73.844695
A..N37R,75,40.680275,-73.844765
A..N37R,76,40.680267,-73.844835
A..N37R,77,40.680259,-73.844906
A..N37R,78,40.680252,-73.844978
A..N37R,79,40.680246,-73.845050
A..N37R,80,40.680240,-73.845123
A..N37R,81,40.680234,-73.845197
A..N37R,82,40.680229,-73.845271
A..N37R,83,40.679843,-73.851470
A..N37R,84,40.679371,-73.858992
A..N37R,85,40.679287,-73.860342
A..N37R,86,40.679285,-73.860372
A..N37R,87,40.679283,-73.860402
A..N37R,88,40.679281,-73.860432
A..N37R,89,40.679278,-73.860462
A..N37R,90,40.679275,-73.860492
A..N37R,91,40.679271,-73.860522
A..N37R,92,40.679267,-73.860552
A..N37R,93,40.679263,-73.860582
A..N37R,94,40.679258,-73.860612
A..N37R,95,40.679253,-73.860642
A..N37R,96,40.679248,-73.860673
A..N37R,97,40.679242,-73.860703
A..N37R,98,40.679236,-73.860733
A..N37R,99,40.679230,-73.860764
A..N37R,100,40.679223,-73.860794
A..N37R,101,40.678935,-73.861871
A..N37R,102,40.678912,-73.861947
A..N37R,103,40.678888,-73.862023
A..N37R,104,40.678862,-73.862097
A..N37R,105,40.678836,-73.862171
A..N37R,106,40.678808,-73.862244
A..N37R,107,40.678779,-73.862315
A..N37R,108,40.678749,-73.862386
A..N37R,109,40.678718,-73.862456
A..N37R,110,40.678686,-73.862525
A..N37R,111,40.678653,-73.862592
A..N37R,112,40.678618,-73.862659
A..N37R,113,40.678583,-73.862725
A..N37R,114,40.678546,-73.862790
A..N37R,115,40.678508,-73.862854
A..N37R,116,40.678469,-73.862917
A..N37R,117,40.677044,-73.865050
A..N37R,118,40.676558,-73.865742
A..N37R,119,40.676522,-73.865795
A..N37R,120,40.676487,-73.865850
A..N37R,121,40.676454,-73.865905
A..N37R,122,40.676422,-73.865961
A..N37R,123,40.676392,-73.866018
A..N37R,124,40.676363,-73.866076
A..N37R,125,40.676335,-73.866134
A..N37R,126,40.676309,-73.866194
A..N37R,127,40.676284,-73.866254
A..N37R,128,40.676261,-73.866316
A..N37R,129,40.676239,-73.866378
A..N37R,130,40.676218,-73.866441
A..N37R,131,40.676199,-73.866505
A..N37R,132,40.676181,-73.866570
A..N37R,133,40.676166,-73.866636
A..N37R,134,40.675377,-73.872106
A..N37R,135,40.674130,-73.880750
A..N43R,0,40.685951,-73.825798
A..N43R,1,40.685666,-73.828374
A..N43R,2,40.685658,-73.828442
A..N43R,3,40.685649,-73.828508
A..N43R,4,40.685639,-73.828573
A..N43R,5,40.685629,-73.828637
A..N43R,6,40.685618,-73.828699
A..N43R,7,40.685607,-73.828759
A..N43R,8,40.685594,-73.828819
A..N43R,9,40.685581,-73.828877
A..N43R,10,40.685568,-73.828933
A..N43R,11,40.685554,-73.828989
A..N43R,12,40.685539,-73.829043
A..N43R,13,40.685523,-73.829095
A..N43R,14,40.685507,-73.829146
A..N43R,15,40.685490,-73.829196
A..N43R,16,40.685473,-73.829244
A..N43R,17,40.684331,-73.832163
A..N43R,18,40.683908,-73.833227
A..N43R,19,40.683885,-73.833288
A..N43R,20,40.683861,-73.833349
A..N43R,21,40.683836,-73.833411
A..N43R,22,40.683810,-73.833473
A..N43R,23,40.683784,-73.833537
A..N43R,24,40.683757,-73.833601
A..N43R,25,40.683729,-73.833665
A..N43R,26,40.683701,-73.833731
A..N43R,27,40.683671,-73.833797
A..N43R,28,40.683641,-73.833863
A..N43R,29,40.683610,-73.833931
A..N43R,30,40.683579,-73.833999
A..N43R,31,40.683546,-73.834068
A..N43R,32,40.683513,-73.834137
A..N43R,33,40.683479,-73.834207
A..N43R,34,40.682328,-73.836319
A..N43R,35,40.682280,-73.836406
A..N43R,36,40.682233,-73.836494
A..N43R,37,40.682187,-73.836583
A..N43R,38,40.682142,-73.836672
A..N43R,39,40.682098,-73.836761
A..N43R,40,40.682055,-73.836851
A..N43R,41,40.682013,-73.836942
A..N43R,42,40.681972,-73.837033
A..N43R,43,40.681931,-73.837124
A..N43R,44,40.681892,-73.837216
A..N43R,45,40.681854,-73.837309
A..N43R,46,40.681817,-73.837402
A..N43R,47,40.681781,-73.837495
A..N43R,48,40.681745,-73.837589
A..N43R,49,40.681711,-73.837683
A..N43R,50,40.681686,-73.837753
A..N43R,51,40.681662,-73.837824
A..N43R,52,40.681639,-73.837895
A..N43R,53,40.681616,-73.837967
A..N43R,54,40.681594,-73.838040
A..N43R,55,40.681572,-73.838113
A..N43R,56,40.681551,-73.838187
A..N43R,57,40.681531,-73.838261
A..N43R,58,40.681511,-73.838337
A..N43R,59,40.681492,-73.838412
A..N43R,60,40.681474,-73.838489
A..N43R,61,40.681456,-73.838566
A..N43R,62,40.681439,-73.838644
A..N43R,63,40.681422,-73.838722
A..N43R,64,40.681406,-73.838801
A..N43R,65,40.680843,-73.841687
A..N43R,66,40.680429,-73.843853
A..N43R,67,40.680357,-73.844224
A..N43R,68,40.680345,-73.844289
A..N43R,69,40.680333,-73.844356
A..N43R,70,40.680322,-73.844422
A..N43R,71,40.680312,-73.844490
A..N43R,72,40.680302,-73.844557
A..N43R,73,40.680292,-73.844626
A..N43R,74,40.680283,-73.844695
A..N43R,75,40.680275,-73.844765
A..N43R,76,40.680267,-73.844835
A..N43R,77,40.680259,-73.844906
A..N43R,78,40.680252,-73.844978
A..N43R,79,40.680246,-73.845050
A..N43R,80,40.680240,-73.845123
A..N43R,81,40.680234,-73.845197
A..N43R,82,40.680229,-73.845271
A..N43R,83,40.679843,-73.851470
A..N43R,84,40.679371,-73.858992
A..N43R,85,40.679287,-73.860342
A..N43R,86,40.679285,-73.860372
A..N43R,87,40.679283,-73.860402
A..N43R,88,40.679281,-73.860432
A..N43R,89,40.679278,-73.860462
A..N43R,90,40.679275,-73.860492
A..N43R,91,40.679271,-73.860522
A..N43R,92,40.679267,-73.860552
A..N43R,93,40.679263,-73.860582
A..N43R,94,40.679258,-73.860612
A..N43R,95,40.679253,-73.860642
A..N43R,96,40.679248,-73.860673
A..N43R,97,40.679242,-73.860703
A..N43R,98,40.679236,-73.860733
A..N43R,99,40.679230,-73.860764
A..N43R,100,40.679223,-73.860794
A..N43R,101,40.678935,-73.861871
A..N43R,102,40.678912,-73.861947
A..N43R,103,40.678888,-73.862023
A..N43R,104,40.678862,-73.862097
A..N43R,105,40.678836,-73.862171
A..N43R,106,40.678808,-73.862244
A..N43R,107,40.678779,-73.862315
A..N43R,108,40.678749,-73.862386
A..N43R,109,40.678718,-73.862456
A..N43R,110,40.678686,-73.862525
A..N43R,111,40.678653,-73.862592
A..N43R,112,40.678618,-73.862659
A..N43R,113,40.678583,-73.862725
A..N43R,114,40.678546,-73.862790
A..N43R,115,40.678508,-73.862854
A..N43R,116,40.678469,-73.862917
A..N43R,117,40.677044,-73.865050
A..N43R,118,40.676558,-73.865742
A..N43R,119,40.676522,-73.865795
A..N43R,120,40.676487,-73.865850
A..N43R,121,40.676454,-73.865905
A..N43R,122,40.676422,-73.865961
A..N43R,123,40.676392,-73.866018
A..N43R,124,40.676363,-73.866076
A..N43R,125,40.676335,-73.866134
A..N43R,126,40.676309,-73.866194
A..N43R,127,40.676284,-73.866254
A..N43R,128,40.676261,-73.866316
A..N43R,129,40.676239,-73.866378
A..N43R,130,40.676218,-73.866441
A..N43R,131,40.676199,-73.866505
A..N43R,132,40.676181,-73.866570
A..N43R,133,40.676166,-73.866636
A..N43R,134,40.675377,-73.872106
A..N43R,135,40.674130,-73.880750
A..N54R,0,40.685951,-73.825798
A..N54R,1,40.685666,-73.828374
A..N54R,2,40.685658,-73.828442
A..N54R,3,40.685649,-73.828508
A..N54R,4,40.685639,-73.828573
A..N54R,5,40.685629,-73.828637
A..N54R,6,40.685618,-73.828699
A..N54R,7,40.685607,-73.828759
A..N54R,8,40.685594,-73.828819
A..N54R,9,40.685581,-73.828877
A..N54R,10,40.685568,-73.828933
A..N54R,11,40.685554,-73.828989
A..N54R,12,40.685539,-73.829043
A..N54R,13,40.685523,-73.829095
A..N54R,14,40.685507,-73.829146
A..N54R,15,40.685490,-73.829196
A..N54R,16,40.685473,-73.829244
A..N54R,17,40.684331,-73.832163
A..N54R,18,40.683908,-73.833227
A..N54R,19,40.683885,-73.833288
A..N54R,20,40.683861,-73.833349
A..N54R,21,40.683836,-73.833411
A..N54R,22,40.683810,-73.833473
A..N54R,23,40.683784,-73.833537
A..N54R,24,40.683757,-73.833601
A..N54R,25,40.683729,-73.833665
A..N54R,26,40.683701,-73.833731
A..N54R,27,40.683671,-73.833797
A..N54R,28,40.683641,-73.833863
A..N54R,29,40.683610,-73.833931
A..N54R,30,40.683579,-73.833999
A..N54R,31,40.683546,-73.834068
A..N54R,32,40.683513,-73.834137
A..N54R,33,40.683479,-73.834207
A..N54R,34,40.682328,-73.836319
A..N54R,35,40.682280,-73.836406
A..N54R,36,40.682233,-73.836494
A..N54R,37,40.682187,-73.836583
A..N54R,38,40.682142,-73.836672
A..N54R,39,40.682098,-73.836761
A..N54R,40,40.682055,-73.836851
A..N54R,41,40.682013,-73.836942
A..N54R,42,40.681972,-73.837033
A..N54R,43,40.681931,-73.837124
A..N54R,44,40.681892,-73.837216
A..N54R,45,40.681854,-73.837309
A..N54R,46,40.681817,-73.837402
A..N54R,47,40.681781,-73.837495
A..N54R,48,40.681745,-73.837589
A..N54R,49,40.681711,-73.837683
A..N54R,50,40.681686,-73.837753
A..N54R,51,40.681662,-73.837824
A..N54R,52,40.681639,-73.837895
A..N54R,53,40.681616,-73.837967
A..N54R,54,40.681594,-73.838040
A..N54R,55,40.681572,-73.838113
A..N54R,56,40.681551,-73.838187
A..N54R,57,40.681531,-73.838261
A..N54R,58,40.681511,-73.838337
A..N54R,59,40.681492,-73.838412
A..N54R,60,40.681474,-73.838489
A..N54R,61,40.681456,-73.838566
A..N54R,62,40.681439,-73.838644
A..N54R,63,40.681422,-73.838722
A..N54R,64,40.681406,-73.838801
A..N54R,65,40.680843,-73.841687
A..N54R,66,40.680429,-73.843853
A..N54R,67,40.680357,-73.844224
A..N54R,68,40.680345,-73.844289
A..N54R,69,40.680333,-73.844356
A..N54R,70,40.680322,-73.844422
A..N54R,71,40.680312,-73.844490
A..N54R,72,40.680302,-73.844557
A..N54R,73,40.680292,-73.844626
A..N54R,74,40.680283,-73.844695
A..N54R,75,40.680275,-73.844765
A..N54R,76,40.680267,-73.844835
A..N54R,77,40.680259,-73.844906
A..N54R,78,40.680252,-73.844978
A..N54R,79,40.680246,-73.845050
A..N54R,80,40.680240,-73.845123
A..N54R,81,40.680234,-73.845197
A..N54R,82,40.680229,-73.845271
A..N54R,83,40.679843,-73.851470
A..N54R,84,40.679371,-73.858992
A..N54R,85,40.679287,-73.860342
A..N54R,86,40.679285,-73.860372
A..N54R,87,40.679283,-73.860402
A..N54R,88,40.679281,-73.860432
A..N54R,89,40.679278,-73.860462
A..N54R,90,40.679275,-73.860492
A..N54R,91,40.679271,-73.860522
A..N54R,92,40.679267,-73.860552
A..N54R,93,40.679263,-73.860582
A..N54R,94,40.679258,-73.860612
A..N54R,95,40.679253,-73.860642
A..N54R,96,40.679248,-73.860673
A..N54R,97,40.679242,-73.860703
A..N54R,98,40.679236,-73.860733
A..N54R,99,40.679230,-73.860764
A..N54R,100,40.679223,-73.860794
A..N54R,101,40.678935,-73.861871
A..N54R,102,40.678912,-73.861947
A..N54R,103,40.678888,-73.862023
A..N54R,104,40.678862,-73.862097
A..N54R,105,40.678836,-73.862171
A..N54R,106,40.678808,-73.862244
A..N54R,107,40.678779,-73.862315
A..N54R,108,40.678749,-73.862386
A..N54R,109,40.678718,-73.862456
A..N54R,110,40.678686,-73.862525
A..N54R,111,40.678653,-73.862592
A..N54R,112,40.678618,-73.862659
A..N54R,113,40.678583,-73.862725
A..N54R,114,40.678546,-73.862790
A..N54R,115,40.678508,-73.862854
A..N54R,116,40.678469,-73.862917
A..N54R,117,40.677044,-73.865050
A..N54R,118,40.676558,-73.865742
A..N54R,119,40.676522,-73.865795
A..N54R,120,40.676487,-73.865850
A..N54R,121,40.676454,-73.865905
A..N54R,122,40.676422,-73.865961
A..N54R,123,40.676392,-73.866018
A..N54R,124,40.676363,-73.866076
A..N54R,125,40.676335,-73.866134
A..N54R,126,40.676309,-73.866194
A..N54R,127,40.676284,-73.866254
A..N54R,128,40.676261,-73.866316
A..N54R,129,40.676239,-73.866378
A..N54R,130,40.676218,-73.866441
A..N54R,131,40.676199,-73.866505
A..N54R,132,40.676181,-73.866570
A..N54R,133,40.676166,-73.866636
A..N54R,134,40.675377,-73.872106
A..N54R,135,40.674130,-73.880750
A..N54R,136,40.672710,-73.890358
A..N54R,137,40.672196,-73.893830
A..N54R,138,40.672159,-73.894094
A..N54R,139,40.672140,-73.894340
A..N54R,140,40.672138,-73.894572
A..N54R,141,40.672154,-73.894790
A..N54R,142,40.672186,-73.894994
A..N54R,143,40.672236,-73.895184
A..N54R,144,40.672302,-73.895360
A..N54R,145,40.672386,-73.895522
A..N54R,146,40.672487,-73.895671
A..N54R,147,40.672605,-73.895805
A..N54R,148,40.672739,-73.895925
A..N54R,149,40.672891,-73.896032
A..N54R,150,40.673061,-73.896124
A..N54R,151,40.673247,-73.896202
A..N54R,152,40.673448,-73.896264
A..N54R,153,40.674542,-73.896548
A..N54R,154,40.676653,-73.897088
A..N54R,155,40.676834,-73.897162
A..N54R,156,40.677001,-73.897255
A..N54R,157,40.677156,-73.897365
A..N54R,158,40.677299,-73.897492
A..N54R,159,40.677430,-73.897637
A..N54R,160,40.677549,-73.897799
A..N54R,161,40.677657,-73.897979
A..N54R,162,40.677752,-73.898176
A..N54R,163,40.677836,-73.898390
A..N54R,164,40.677908,-73.898621
A..N54R,165,40.677969,-73.898870
A..N54R,166,40.678017,-73.899135
A..N54R,167,40.678054,-73.899419
A..N54R,168,40.678079,-73.899719
A..N54R,169,40.678093,-73.900033
A..N54R,170,40.678112,-73.900444
A..N54R,171,40.678114,-73.900494
A..N54R,172,40.678117,-73.900543
A..N54R,173,40.678120,-73.900593
A..N54R,174,40.678123,-73.900641
